Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Uruguay,URY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,28063845199.7673,30157445134.6061,31393471354.5012,33447078686.7386,35847289440.4759,37368467079.8862,40284481651.9021,42364020184.9602,43862934926.3989,45897095482.8124,47383606580.3728,47559277162.8122,48362932955.2601,49150162518.0075,49385054675.5791,49558123193.7397,46654650902.3328
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.00416033423686,7.46013213775913,4.09857736415702,6.54151084168984,7.17614466787178,4.2434941753021,7.80340966564692,5.16213302935691,3.5381787065877,4.6375386412851,3.23879121744656,0.370741265001499,1.68979816429228,1.62775397322494,0.477907183899063,0.350447153086122,-5.85872124345026
Uruguay,URY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8449.18364845352,9078.64838739674,9440.50130300031,10038.8830404711,10732.0112772406,11155.8452458943,11992.0237658273,12574.9334312954,12981.1362695489,13541.2190945079,13934.5556795381,13938.7737276535,14124.1149834338,14301.7863404592,14317.4550923753,14315.9948574108,13430.7189086341
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.07291993422521,7.45000659393209,3.98575757274513,6.33845299381075,6.90443582194584,3.94925012380951,7.49542953942282,4.8608114597729,3.23025835860571,4.31459013547868,2.90473540295746,0.0302704170296124,1.32968121444294,1.25792913208215,0.109558005853614,-0.0101989840723036,-6.18382416027808
Uruguay,URY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.364392483135,28.4736765053376,31.674070108922,30.1199605891974,35.005071033393,26.2952035137117,25.3560426604632,26.8248845854367,29.1415247366413,26.3647100495706,25.5449624494588,22.8503895568039,21.6188736775466,20.6576930073329,21.4289140384928,21.8568532740366,20.9950368848669
Uruguay,URY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.8462046174237,17.8969219665738,18.9880555699046,18.4105090864616,18.2418412723851,18.7222209518185,18.886388740713,19.1018312982026,18.8218856083556,19.041385474602,18.561138538271,18.5094775730046,21.8249441022183,18.2947500677407,18.5602992152633,18.154268227323,..
Uruguay,URY,Trade (% of GDP),NE.TRD.GNFS.ZS,61.4766880860242,58.8776963255774,61.9715745033515,59.2104478441742,65.2080950065954,53.3944192728678,51.6990372039878,53.2470340112556,55.0611541606243,49.7178464710229,49.0876240643708,45.3282408076895,48.5731853185066,46.8047051234567,47.8253503398475,49.6070435797376,46.3683079372213
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.15760507540996,4.6992773903564,6.39764974385121,8.11464561179318,7.87707374730889,7.06221874388572,6.69870886978135,8.09283206302989,8.09776580573602,8.57513504005394,8.87735333229828,8.66626987079337,9.63941347635073,6.21809382561863,7.60653360377044,7.88198870879622,9.75640636078191
Uruguay,URY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.1050560189354,0.677868366702469,6.53333462983181,9.41747348215227,8.02353640478846,7.74754209002755,4.90702526370031,9.00967553684642,8.55755169987955,8.15372981650589,9.37224637981977,9.01628062357351,16.6136838976687,4.98664192165262,7.10189068047498,8.5229669262272,10.868186007544
Uruguay,URY,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,10.1050560189354,0.677868366702469,6.53333462983181,9.41747348215227,8.02353640478846,7.74754209002755,4.90702526370031,9.00967553684642,8.55755169987955,8.15372981650589,9.37224637981977,9.01628062357351,16.6136838976687,4.98664192165262,7.10189068047498,8.5229669262272,10.868186007544
Uruguay,URY,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,335594169650.77,323500495430.652,325354219500.172,321505955867.892,364213459976.396,352069489708.108,357354146236.484,420115955322.645,451921292968.607,503629000000,590186383919.879,745197458875.336,805482973891.575,..,..,..,..
Uruguay,URY,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
